# abs_vel_axis  fit_absorption_spectrum  abs_noise_env_prime  em_vel_axis  fit_emission_spectrum  em_spectrum_err
-8.031967364999999859e+01 9.895245666666664386e-01 2.118835959633077470e-01 -3.042877329500000201e+02 1.806172113541114177e+00 4.731878000000000029e+00
-7.990732117999999673e+01 1.175483566666666535e+00 2.129101557642869014e-01 -3.047000854199999935e+02 5.270086215818879927e-01 8.458244999999999791e+00
-7.949496870000000115e+01 1.293504766666666361e+00 2.149252889574030378e-01 -3.051124378900000238e+02 -7.489340337106717982e-01 5.696192299999999875e+00
-7.908261622999999929e+01 1.355136999999999814e+00 2.160189378331205390e-01 -3.055247903599999972e+02 -1.770610985669897941e+00 6.779947800000000413e+00
-7.867026375999999743e+01 1.308351033333333024e+00 2.131203134089342532e-01 -3.059371428300000275e+02 -9.926006263087776560e-01 7.290968399999999683e+00
-7.825791128999999557e+01 1.152598799999999812e+00 2.042996795075182059e-01 -3.063494953100000089e+02 -5.290377158099079935e-02 6.608093700000000403e+00
-7.784555881999999372e+01 1.017036313333333108e+00 2.056206155378552669e-01 -3.067618477799999823e+02 2.257148489813462611e+00 6.698622699999999597e+00
-7.743320635000000607e+01 9.743465133333331085e-01 2.082788952870144594e-01 -3.071742002500000126e+02 4.933789456554237063e+00 5.841601999999999961e+00
-7.702085388000000421e+01 9.270534633333330499e-01 2.147846842604201889e-01 -3.075865527199999860e+02 6.815138051261677710e+00 7.925528500000000420e+00
-7.660850141000000235e+01 8.559682499999997640e-01 2.144866086449105369e-01 -3.079989051900000163e+02 5.944059389302451812e+00 8.996871000000000507e+00
-7.619614894000000049e+01 7.892424833333331335e-01 2.144111744582689882e-01 -3.084112576599999898e+02 3.186644350343225351e+00 7.668132299999999901e+00
-7.578379646999999864e+01 8.444599999999997664e-01 2.167388206232190029e-01 -3.088236101300000200e+02 4.166559584043453834e-01 6.252538999999999625e+00
-7.537144399000000305e+01 9.739591999999998029e-01 2.130193745620843349e-01 -3.092359626100000014e+02 -1.451424830201201166e+00 4.238807000000000436e+00
-7.495909152000000120e+01 1.029974233333333045e+00 2.179401568872142703e-01 -3.096483150799999748e+02 -1.726948855140080896e+00 5.030038000000000231e+00
-7.454673904999999934e+01 1.042076533333333055e+00 3.333333333333333287e-02 -3.100606675500000051e+02 -1.741676774224009572e+00 5.865809399999999840e+00
-7.413438657999999748e+01 1.045061899999999655e+00 3.333333333333333287e-02 nan nan nan
-7.372203410999999562e+01 1.177029233333332980e+00 3.333333333333333287e-02 nan nan nan
-7.330968163999999376e+01 1.158740933333333167e+00 3.333333333333333287e-02 nan nan nan
-7.289732917000000612e+01 1.017735766666666430e+00 3.333333333333333287e-02 nan nan nan
-7.248497670000000426e+01 8.070935433333331632e-01 3.333333333333333287e-02 nan nan nan
-7.207262423000000240e+01 8.012206433333330935e-01 3.333333333333333287e-02 nan nan nan
-7.166027176000000054e+01 9.045915266666664234e-01 3.333333333333333287e-02 nan nan nan
-7.124791928000000496e+01 9.865842499999997184e-01 3.333333333333333287e-02 nan nan nan
-7.083556681000000310e+01 1.025926283333333133e+00 3.333333333333333287e-02 nan nan nan
-7.042321434000000124e+01 1.039272766666666348e+00 3.333333333333333287e-02 nan nan nan
-7.001086186999999939e+01 1.011078766666666517e+00 3.333333333333333287e-02 nan nan nan
-6.959850939999999753e+01 9.690725766666664631e-01 3.333333333333333287e-02 nan nan nan
-6.918615692999999567e+01 9.370870099999997205e-01 3.333333333333333287e-02 nan nan nan
-6.877380445999999381e+01 8.971419566666664069e-01 3.333333333333333287e-02 nan nan nan
-6.836145199000000616e+01 8.662170999999997401e-01 3.333333333333333287e-02 nan nan nan
-6.794909952000000430e+01 8.653498866666664568e-01 3.333333333333333287e-02 nan nan nan
-6.753674705000000245e+01 9.439960733333331300e-01 3.333333333333333287e-02 nan nan nan
-6.712439457000000687e+01 1.036284953333333148e+00 3.333333333333333287e-02 nan nan nan
-6.671204210000000501e+01 1.142972133333333140e+00 3.333333333333333287e-02 nan nan nan
-6.629968963000000315e+01 1.206269433333333030e+00 3.333333333333333287e-02 nan nan nan
-6.588733716000000129e+01 1.192108466666666367e+00 3.333333333333333287e-02 nan nan nan
-6.547498468999999943e+01 1.054033083333333121e+00 3.333333333333333287e-02 nan nan nan
-6.506263221999999757e+01 9.068424599999997948e-01 3.333333333333333287e-02 nan nan nan
-6.465027974999999572e+01 8.648737466666663876e-01 3.333333333333333287e-02 nan nan nan
-6.423792727999999386e+01 8.710383966666663813e-01 3.333333333333333287e-02 nan nan nan
-6.382557480999999910e+01 9.576759866666664234e-01 3.333333333333333287e-02 nan nan nan
-6.341322233999999725e+01 9.594766233333331673e-01 3.333333333333333287e-02 nan nan nan
-6.300086986000000167e+01 1.038468623333333118e+00 3.333333333333333287e-02 nan nan nan
-6.258851738999999981e+01 1.043711089999999730e+00 3.333333333333333287e-02 nan nan nan
-6.217616491999999795e+01 1.128268266666666353e+00 3.333333333333333287e-02 nan nan nan
-6.176381245000000320e+01 1.244469466666666468e+00 3.333333333333333287e-02 nan nan nan
-6.135145998000000134e+01 1.251144199999999929e+00 3.333333333333333287e-02 nan nan nan
-6.093910750999999948e+01 1.277598633333333122e+00 3.333333333333333287e-02 nan nan nan
-6.052675503999999762e+01 1.258972733333333149e+00 3.333333333333333287e-02 nan nan nan
-6.011440257000000287e+01 1.254350499999999702e+00 3.333333333333333287e-02 nan nan nan
-5.970205010000000101e+01 1.043230866666666312e+00 3.333333333333333287e-02 nan nan nan
-5.928969762999999915e+01 8.182433333333331005e-01 3.333333333333333287e-02 nan nan nan
-5.887734514999999647e+01 7.648413799999997931e-01 3.333333333333333287e-02 nan nan nan
-5.846499268000000171e+01 8.638202333333331318e-01 3.333333333333333287e-02 nan nan nan
-5.805264020999999985e+01 9.642271666666664132e-01 3.333333333333333287e-02 nan nan nan
-5.764028773999999800e+01 1.024693919999999814e+00 3.333333333333333287e-02 nan nan nan
-5.722793527000000324e+01 1.117410266666666541e+00 3.333333333333333287e-02 nan nan nan
-5.681558280000000138e+01 1.247469733333333108e+00 3.333333333333333287e-02 nan nan nan
-5.640323032999999953e+01 1.206682266666666337e+00 3.333333333333333287e-02 nan nan nan
-5.599087785999999767e+01 1.150897199999999732e+00 3.333333333333333287e-02 nan nan nan
-5.557852539000000291e+01 1.051614199999999721e+00 3.333333333333333287e-02 nan nan nan
-5.516617292000000106e+01 1.060800599999999871e+00 3.333333333333333287e-02 nan nan nan
-5.475382043999999837e+01 9.429600333333331141e-01 3.333333333333333287e-02 nan nan nan
-5.434146796999999651e+01 7.493158566666664466e-01 3.333333333333333287e-02 nan nan nan
-5.392911550000000176e+01 6.596861766666664018e-01 3.333333333333333287e-02 nan nan nan
-5.351676302999999990e+01 7.042249266666664731e-01 3.333333333333333287e-02 nan nan nan
-5.310441055999999804e+01 8.526887899999997522e-01 3.333333333333333287e-02 nan nan nan
-5.269205809000000329e+01 9.502472366666664394e-01 3.333333333333333287e-02 nan nan nan
-5.227970562000000143e+01 9.311985866666664391e-01 3.333333333333333287e-02 nan nan nan
-5.186735314999999957e+01 9.518118333333331904e-01 3.333333333333333287e-02 nan nan nan
-5.145500067999999771e+01 9.423338666666665198e-01 3.333333333333333287e-02 nan nan nan
-5.104264821000000296e+01 1.010365833333333185e+00 3.333333333333333287e-02 nan nan nan
-5.063029573000000028e+01 1.061622366666666428e+00 3.333333333333333287e-02 nan nan nan
-5.021794325999999842e+01 1.146395999999999749e+00 3.333333333333333287e-02 nan nan nan
-4.980559078999999656e+01 1.201931333333333018e+00 3.333333333333333287e-02 nan nan nan
-4.939323832000000181e+01 1.122223366666666333e+00 3.333333333333333287e-02 nan nan nan
-4.898088584999999995e+01 9.805986333333330807e-01 3.333333333333333287e-02 nan nan nan
-4.856853337999999809e+01 8.435192166666664049e-01 3.333333333333333287e-02 nan nan nan
-4.815618091000000334e+01 7.533461166666663988e-01 3.333333333333333287e-02 nan nan nan
-4.774382844000000148e+01 7.253387633333330253e-01 3.333333333333333287e-02 nan nan nan
-4.733147596999999962e+01 9.130878133333331093e-01 3.333333333333333287e-02 nan nan nan
-4.691912349999999776e+01 1.104637313333332926e+00 3.333333333333333287e-02 nan nan nan
-4.650677102000000218e+01 1.168926666666666447e+00 3.333333333333333287e-02 nan nan nan
-4.609441855000000032e+01 1.121209066666666310e+00 3.333333333333333287e-02 nan nan nan
-4.568206607999999846e+01 1.104366399999999748e+00 3.333333333333333287e-02 nan nan nan
-4.526971360999999661e+01 1.184868933333333096e+00 3.333333333333333287e-02 nan nan nan
-4.485736114000000185e+01 1.275808799999999854e+00 3.333333333333333287e-02 nan nan nan
-4.444500867000000000e+01 1.304706466666666342e+00 3.333333333333333287e-02 nan nan nan
-4.403265619999999814e+01 1.209385433333333149e+00 3.333333333333333287e-02 nan nan nan
-4.362030373000000338e+01 1.093483766666666357e+00 3.333333333333333287e-02 nan nan nan
-4.320795126000000153e+01 1.131914099999999701e+00 3.333333333333333287e-02 nan nan nan
-4.279559877999999884e+01 1.142731033333333146e+00 3.333333333333333287e-02 nan nan nan
-4.238324630999999698e+01 1.074696323333333092e+00 3.333333333333333287e-02 nan nan nan
-4.197089384000000223e+01 8.941617333333331530e-01 3.333333333333333287e-02 nan nan nan
-4.155854137000000037e+01 8.362886999999997739e-01 3.333333333333333287e-02 nan nan nan
-4.114618889999999851e+01 7.818532433333330589e-01 3.333333333333333287e-02 nan nan nan
-4.073383642999999665e+01 8.084469499999997755e-01 3.333333333333333287e-02 nan nan nan
-4.032148396000000190e+01 9.274347166666664366e-01 3.333333333333333287e-02 nan nan nan
-3.990913149000000004e+01 1.089508716666666377e+00 3.333333333333333287e-02 nan nan nan
-3.949677901999999818e+01 1.203302099999999708e+00 3.333333333333333287e-02 nan nan nan
-3.908442655000000343e+01 1.216883033333333142e+00 3.333333333333333287e-02 nan nan nan
-3.867207407000000075e+01 1.084007366666666528e+00 3.333333333333333287e-02 nan nan nan
-3.825972159999999889e+01 8.360764666666664624e-01 3.333333333333333287e-02 nan nan nan
-3.784736912999999703e+01 6.910386433333330913e-01 3.333333333333333287e-02 nan nan nan
-3.743501666000000228e+01 7.059603866666663841e-01 3.333333333333333287e-02 nan nan nan
-3.702266419000000042e+01 8.709039533333331473e-01 3.333333333333333287e-02 nan nan nan
-3.661031171999999856e+01 9.812537766666664663e-01 3.333333333333333287e-02 nan nan nan
-3.619795924999999670e+01 1.009126319999999799e+00 3.333333333333333287e-02 nan nan nan
-3.578560678000000195e+01 1.087436486666666369e+00 3.333333333333333287e-02 nan nan nan
-3.537325431000000009e+01 1.137249953333333119e+00 3.333333333333333287e-02 nan nan nan
-3.496090183999999823e+01 1.251573399999999836e+00 3.333333333333333287e-02 nan nan nan
-3.454854936000000265e+01 1.271962399999999827e+00 3.333333333333333287e-02 nan nan nan
-3.413619689000000079e+01 1.231297099999999700e+00 3.333333333333333287e-02 nan nan nan
-3.372384441999999893e+01 1.111112266666666404e+00 3.333333333333333287e-02 nan nan nan
-3.331149194999999708e+01 9.321774666666664544e-01 3.333333333333333287e-02 nan nan nan
-3.289913948000000232e+01 8.955634333333331032e-01 3.333333333333333287e-02 nan nan nan
-3.248678701000000046e+01 8.992009499999997768e-01 3.333333333333333287e-02 nan nan nan
-3.207443453999999861e+01 9.288614166666664396e-01 3.333333333333333287e-02 nan nan nan
-3.166208207000000030e+01 9.616651833333331734e-01 3.333333333333333287e-02 nan nan nan
-3.124972959999999844e+01 1.012059433333333036e+00 3.333333333333333287e-02 nan nan nan
-3.083737713000000014e+01 1.048715916666666415e+00 3.333333333333333287e-02 nan nan nan
-3.042502465000000100e+01 9.095416833333330731e-01 3.333333333333333287e-02 nan nan nan
-3.001267217999999914e+01 8.781055166666664746e-01 3.333333333333333287e-02 nan nan nan
-2.960031971000000084e+01 9.692343666666665136e-01 3.333333333333333287e-02 nan nan nan
-2.918796723999999898e+01 1.083591566666666450e+00 3.333333333333333287e-02 nan nan nan
-2.877561477000000068e+01 9.884799866666664769e-01 3.333333333333333287e-02 nan nan nan
-2.836326229999999882e+01 8.164489199999998004e-01 3.333333333333333287e-02 nan nan nan
-2.795090983000000051e+01 7.463914966666664874e-01 3.333333333333333287e-02 nan nan nan
-2.753855735999999865e+01 7.568870199999997439e-01 3.333333333333333287e-02 nan nan nan
-2.712620489000000035e+01 7.620800533333330629e-01 3.333333333333333287e-02 nan nan nan
-2.671385241999999849e+01 7.046669333333330787e-01 3.333333333333333287e-02 nan nan nan
-2.630149993999999936e+01 7.632434899999998024e-01 3.333333333333333287e-02 nan nan nan
-2.588914747000000105e+01 9.067223899999997672e-01 3.333333333333333287e-02 nan nan nan
-2.547679499999999919e+01 1.089438266666666433e+00 3.333333333333333287e-02 nan nan nan
-2.506444253000000089e+01 1.091686399999999724e+00 3.333333333333333287e-02 nan nan nan
-2.465209005999999903e+01 9.551997799999998318e-01 3.333333333333333287e-02 nan nan nan
-2.423973759000000072e+01 8.894208799999997472e-01 3.333333333333333287e-02 nan nan nan
-2.382738511999999886e+01 9.772037133333331127e-01 3.333333333333333287e-02 nan nan nan
-2.341503265000000056e+01 1.079951099999999720e+00 3.333333333333333287e-02 nan nan nan
-2.300268017999999870e+01 1.154587199999999703e+00 3.333333333333333287e-02 nan nan nan
-2.259032771000000039e+01 1.153287566666666430e+00 3.333333333333333287e-02 nan nan nan
-2.217797523000000126e+01 1.159874033333333054e+00 3.333333333333333287e-02 nan nan nan
-2.176562275999999940e+01 1.207133266666666316e+00 3.333333333333333287e-02 nan nan nan
-2.135327029000000110e+01 1.262473133333332997e+00 3.333333333333333287e-02 nan nan nan
-2.094091781999999924e+01 1.317876966666666316e+00 3.333333333333333287e-02 nan nan nan
-2.052856535000000093e+01 1.300032799999999655e+00 3.333333333333333287e-02 nan nan nan
-2.011621287999999907e+01 1.173588946666666466e+00 3.333333333333333287e-02 nan nan nan
-1.970386041000000077e+01 1.018539696666666439e+00 3.333333333333333287e-02 nan nan nan
-1.929150793999999891e+01 9.745112299999997285e-01 3.333333333333333287e-02 nan nan nan
-1.887915547000000061e+01 1.197176483333333152e+00 3.333333333333333287e-02 nan nan nan
-1.846680299999999875e+01 1.364595133333333044e+00 3.333333333333333287e-02 nan nan nan
-1.805445051999999961e+01 1.267748866666666530e+00 3.333333333333333287e-02 nan nan nan
-1.764209805000000131e+01 1.010564099999999854e+00 3.333333333333333287e-02 nan nan nan
